task_id,pipeline_id,y
M4_D1712,71,-185.94486511043507
M4_D1712,190,-196.35947794653256
M4_D1712,191,-185.94486223797176
M4_D1712,20,-154.47918580116146
M4_D1712,21,-162.81195634483876
M4_D1712,192,-155.37652585748899
M4_D1712,193,-185.94460925694784
M4_D1712,194,-187.33927692384313
M4_D1712,195,-192.49532576577744
M4_D1712,196,-179.1252775832456
M4_D1712,176,-185.94484127575777
M4_D1712,165,-190.04941741481855
M4_D1712,143,-185.81621958875238
M4_D1712,197,-183.46503573236123
M4_D1712,144,-185.94486223797128
M4_D1712,22,-185.9448412757902
M4_D1735,73,-246.71410361529618
M4_D1735,31,-122.63269263455936
M4_D1735,198,-111.92338574978878
M4_D1735,3,-122.63386729888028
M4_D1735,24,-161.33625419005065
M4_D1735,4,-96.68612241323926
M4_D1735,199,-108.96573729772483
M4_D1735,86,-139.74812267794204
M4_D1735,5,-97.43102782654417
M4_D1735,87,-139.74744215154558
M4_D1735,200,-132.39779969903432
M4_D1735,60,-97.43089016346698
M4_D1735,8,-125.13679440383851
M4_D1735,75,-7.1600181255025096e+16
M4_D1735,201,-123.04328271770578
M4_D1735,53,-117.39612148640941
M4_D1735,11,-225.93424289925622
M4_D1735,26,-225.93426398329635
M4_D1735,14,-225.91280890808946
M4_D1735,15,-219.33086793875717
M4_D1735,19,-144.8121885802225
M4_D1735,166,-166.1422664726766
M4_D1735,22,-109.20757927431505
M4_D1740,202,-105.53922550584225
M4_D1740,30,-147.7178818760677
M4_D1740,31,-109.74372931171455
M4_D1740,4,-95.14769865843171
M4_D1740,5,-106.79715262753685
M4_D1740,87,-106.79650401570154
M4_D1740,6,-101.22521977045564
M4_D1740,60,-103.32939436086652
M4_D1740,44,-173.1063000579621
M4_D1740,35,-127.56138786240324
M4_D1740,203,-96.76711253518476
M4_D1740,8,-117.60444884039947
M4_D1740,48,-127.59931687917225
M4_D1740,25,-127.5993702803421
M4_D1740,181,-127.59936792198903
M4_D1740,204,-126.6816796738744
M4_D1740,205,-107.2674378031628
M4_D1740,206,-126.6816796738744
M4_D1740,63,-185.83338799683892
M4_D1740,13,-185.8333221521533
M4_D1740,14,-156.54699616489594
M4_D1740,15,-192.13366951331696
M4_D1740,207,-99.12263348123459
M4_D1740,208,-103.10416444579612
M4_D1740,209,-105.15869136114377
M4_D1740,22,-116.54139185651331
M4_D1740,210,-105.3676278720675
M4_D1740,131,-107.03148651096296
M4_D1740,211,-107.03148446552409
M4_D1740,46,-107.03394897470817
M4_D1740,99,-105.15899656672197
M4_D1740,212,-101.12017905434912
M4_D1847,213,-87.50958700137285
M4_D1847,113,-92.72305555365027
M4_D1847,66,-135.53210078906253
M4_D1847,23,-134.05943049061548
M4_D1847,30,-108.40790491213238
M4_D1847,31,-103.21559216393842
M4_D1847,1,-157.36078188682964
M4_D1847,24,-103.21565280911055
M4_D1847,4,-100.7235231476099
M4_D1847,214,-96.00475302302999
M4_D1847,5,-98.93775821010854
M4_D1847,215,-96.0046873755532
M4_D1847,8,-93.0437126169254
M4_D1847,216,-91.38622610791178
M4_D1847,217,-93.0526441602273
M4_D1847,218,-91.38056886540382
M4_D1847,9,-93.09161867477773
M4_D1847,219,-93.08285797562102
M4_D1847,220,-91.37990751542854
M4_D1847,185,-91.3805460830514
M4_D1847,10,-91.3805460825743
M4_D1847,221,-91.38053121747635
M4_D1847,222,-91.38053121747839
M4_D1847,223,-91.38053212612812
M4_D1847,11,-213.42721168890458
M4_D1847,26,-213.4271910696433
M4_D1847,13,-213.42736082549416
M4_D1847,14,-213.37710054643415
M4_D1847,17,-93.05266218970087
M4_D1847,18,-93.05260074697725
M4_D1847,19,-91.38053649860505
M4_D1847,71,-91.38053162235842
M4_D1847,224,-91.93338718012217
M4_D1847,144,-91.38053005785507
M4_D1847,22,-90.12043620258055
M4_D1872,225,-1014.5329947448905
M4_D1872,31,-822.4328923998606
M4_D1872,226,-820.8440024248486
M4_D1872,3,-820.8440024248486
M4_D1872,4,-788.7060591633514
M4_D1872,86,-854.1792147543661
M4_D1872,5,-815.7581151595218
M4_D1872,6,-804.0111239046515
M4_D1872,60,-854.1793195151722
M4_D1872,35,-650.2472985216256
M4_D1872,45,-657.8108806971735
M4_D1872,8,-631.3370095580143
M4_D1872,75,-9.170624057690144e+16
M4_D1872,108,-657.3439181363964
M4_D1872,227,-1207.2760913888578
M4_D1872,39,-1177.3525241518498
M4_D1872,11,-1056.0581904321355
M4_D1872,63,-1056.0555708830277
M4_D1872,12,-1311.9154836885716
M4_D1872,14,-1056.0555461221018
M4_D1872,111,-1050.0423336609956
M4_D1872,228,-657.6629463930996
M4_D1872,229,-657.8108926096246
M4_D1872,230,-658.0117511093212
M4_D1872,231,-657.8108869319877
M4_D1872,17,-657.8108839534412
M4_D1872,18,-650.286570882224
M4_D1872,232,-680.8694532673086
M4_D1872,162,-659.5042535934289
M4_D1872,233,-680.8694962484295
M4_D1872,19,-658.0117519078067
M4_D1872,71,-658.0118257528775
M4_D1872,21,-695.0426695720679
M4_D1872,234,-635.8263829713201
M4_D1872,166,-658.3949843136792
M4_D1872,235,-644.0921469765369
M4_D1872,236,-658.0118237168563
M4_D1872,22,-655.4366619734016
M4_D1875,73,-128.8757147036056
M4_D1875,31,-156.90312852388266
M4_D1875,4,-131.96090454769808
M4_D1875,5,-156.64551705508438
M4_D1875,45,-74.93543991888428
M4_D1875,149,-131.49879697631863
M4_D1875,8,-74.93529779598866
M4_D1875,108,-74.93537051355612
M4_D1875,53,-71.07875647188098
M4_D1875,160,-78.63086257895856
M4_D1875,237,-72.18218879209583
M4_D1875,238,-74.00508226384508
M4_D1875,26,-119.93662224375906
M4_D1875,14,-114.27624002952179
M4_D1875,15,-118.13683527624626
M4_D1875,17,-74.93544088358011
M4_D1875,18,-74.93502935049106
M4_D1875,19,-78.06168254038998
M4_D1875,71,-78.06192938936664
M4_D1875,21,-75.69501391799153
M4_D1875,165,-76.44023694799492
M4_D1875,166,-77.14828586216886
M4_D1875,22,-78.06174929014546
M4_D1949,239,-122.98493064526076
M4_D1949,23,-123.12468237536898
M4_D1949,40,-109.80565150462589
M4_D1949,3,-129.50019186866237
M4_D1949,24,-129.50020426285167
M4_D1949,4,-129.50022855795154
M4_D1949,5,-128.34379747981936
M4_D1949,44,-123.88081651800779
M4_D1949,45,-109.92872078206148
M4_D1949,8,-107.50983969611526
M4_D1949,75,-9995180603770336.0
M4_D1949,138,-110.3639151077865
M4_D1949,240,-125.53082439957961
M4_D1949,26,-125.53070268094974
M4_D1949,13,-125.53084937433977
M4_D1949,14,-125.53150441537058
M4_D1949,15,-125.26575560574439
M4_D1949,17,-107.79004641168088
M4_D1949,18,-107.78999799321105
M4_D1949,19,-110.36391510493677
M4_D1949,241,-111.87764266205666
M4_D1949,242,-1.6753070134845706e+16
M4_D1949,71,-110.36392099965366
M4_D1949,243,-115.55759386587765
M4_D1949,22,-107.43455228373608
M4_D1949,177,-122.8513651400795
M4_D1964,31,-76.85108549551603
M4_D1964,3,-76.45602631258788
M4_D1964,4,-74.13936627360094
M4_D1964,87,-75.54899226590538
M4_D1964,41,-111.30904788185796
M4_D1964,45,-72.828898106738
M4_D1964,8,-71.61507793400617
M4_D1964,108,-72.82758062669045
M4_D1964,26,-106.5091169294346
M4_D1964,14,-106.50984636885751
M4_D1964,15,-107.1987270991611
M4_D1964,17,-71.61503652067351
M4_D1964,18,-71.21583496732082
M4_D1964,244,-71.61497079395205
M4_D1964,245,-71.61497059991375
M4_D1964,187,-72.05761282576258
M4_D1964,144,-72.05764820587201
M4_D1964,22,-72.05768574859083
M4_D1972,33,-72.72148617953427
M4_D1972,246,-76.7112321127647
M4_D1972,247,-81.78986331127385
M4_D1972,28,-99.50893461671353
M4_D1972,248,-72.42017007791195
M4_D1972,66,-76.54152855102203
M4_D1972,249,-76.78963543478363
M4_D1972,250,-72.5048701530325
M4_D1972,251,-75.34258435327202
M4_D1972,252,-94.00976155566082
M4_D1972,1,-132.97852648989286
M4_D1972,3,-109.85275530005185
M4_D1972,24,-109.85279931394655
M4_D1972,4,-109.85044696216778
M4_D1972,52,-74.59016534788692
M4_D1972,41,-72.50530394834102
M4_D1972,45,-93.14167964925934
M4_D1972,203,-82.37086888206937
M4_D1972,149,-307.0997099123937
M4_D1972,7,-94.2789402964437
M4_D1972,8,-93.1413050319008
M4_D1972,108,-93.14163347391747
M4_D1972,14,-138.0345890495818
M4_D1972,15,-137.1753259102939
M4_D1972,253,-75.34298618459599
M4_D1972,254,-85.97845769708665
M4_D1972,255,-83.23263551149857
M4_D1972,17,-93.14162815819977
M4_D1972,18,-93.14140135077214
M4_D1972,256,-93.14167256172975
M4_D1972,257,-72.50523194059521
M4_D1972,19,-93.84598967163465
M4_D1972,258,-70.03708249720306
M4_D1972,32,-75.7626160897254
M4_D1972,207,-83.02548895023621
M4_D1972,22,-85.99159978697416
M4_D1988,259,-60.22714736345073
M4_D1988,81,-57.64283558006542
M4_D1988,31,-58.89052929926038
M4_D1988,260,-57.920138031877
M4_D1988,261,-56.777505023131134
M4_D1988,3,-55.49198048349141
M4_D1988,4,-58.06396399327526
M4_D1988,86,-54.47621535806859
M4_D1988,5,-56.33845467464636
M4_D1988,87,-57.230997129928504
M4_D1988,215,-55.809976446672984
M4_D1988,60,-57.23100159234056
M4_D1988,35,-62.54671411907872
M4_D1988,8,-62.59742616450236
M4_D1988,262,-58.902516469810365
M4_D1988,48,-60.80726090146212
M4_D1988,75,-2.499024870828165e+16
M4_D1988,201,-55.21774326696798
M4_D1988,53,-62.7485211996624
M4_D1988,11,-77.50402987000646
M4_D1988,26,-77.50403168525763
M4_D1988,13,-85.52509493778837
M4_D1988,14,-74.74359561089281
M4_D1988,15,-77.4072462085319
M4_D1988,18,-62.59753021047189
M4_D1988,22,-61.10094834805562
M4_D2013,23,-539.6068394017441
M4_D2013,31,-147.9361997417137
M4_D2013,263,-165.06226479517173
M4_D2013,74,-165.06233962064059
M4_D2013,264,-165.06187884618154
M4_D2013,3,-147.16565192222706
M4_D2013,59,-141.07094716030477
M4_D2013,24,-165.077245365739
M4_D2013,4,-147.1681016735657
M4_D2013,265,-153.21651815834346
M4_D2013,266,-163.3722380169407
M4_D2013,89,-165.06377240943866
M4_D2013,267,-150.43718020391955
M4_D2013,8,-264.39357362483827
M4_D2013,114,-285.56684742232136
M4_D2013,11,-150.43718020391955
M4_D2013,63,-115.1583450083137
M4_D2013,268,-157.23210301633043
M4_D2013,12,-140.57158229421972
M4_D2013,240,-150.43744280666172
M4_D2013,26,-150.43717497830357
M4_D2013,269,-154.29492741431417
M4_D2013,13,-132.06416593109216
M4_D2013,14,-125.31799415937
M4_D2013,270,-161.501340530491
M4_D2013,271,-143.31700743206682
M4_D2013,272,-147.79348942996805
M4_D2013,18,-264.39347126917437
M4_D2013,22,-266.8385222002223
M4_D2025,273,-1736.3229936284795
M4_D2025,31,-124.39085607611474
M4_D2025,4,-124.05258604591593
M4_D2025,5,-123.16173331317638
M4_D2025,6,-124.75313557640963
M4_D2025,8,-121.34927009281633
M4_D2025,38,-195.16971951952826
M4_D2025,13,-164.2436102923639
M4_D2025,14,-124.39086121760458
M4_D2025,15,-163.47129131340785
M4_D2025,18,-122.27924972958174
M4_D2025,22,-121.04063085103478
M4_D2025,46,-124.04829532605994
M4_D2027,31,-46.253477153048074
M4_D2027,3,-46.25348706424317
M4_D2027,4,-46.25360034907961
M4_D2027,5,-46.21104774355684
M4_D2027,52,-101.31736706928729
M4_D2027,149,-561.4892731440526
M4_D2027,8,-47.436344304680205
M4_D2027,53,-46.66794931517495
M4_D2027,13,-44.297958795788894
M4_D2027,14,-44.29790834349401
M4_D2027,15,-44.11635077272248
M4_D2027,18,-47.43634796728912
M4_D2027,22,-47.75078507691128
M4_D2032,40,-164.32295288041652
M4_D2032,3,-165.74977970785176
M4_D2032,24,-165.749780229543
M4_D2032,4,-165.74976289900545
M4_D2032,5,-165.47859471015852
M4_D2032,7,-164.21658310979265
M4_D2032,8,-163.64315365782028
M4_D2032,38,-185.0807695746903
M4_D2032,11,-163.04871359148947
M4_D2032,13,-164.1909422359132
M4_D2032,14,-163.33166212981345
M4_D2032,18,-164.34484136915282
M4_D2032,19,-164.6392300910155
M4_D2032,144,-164.63923943437848
M4_D2032,22,-164.6392407865009
M4_D2057,117,-46.32332523542325
M4_D2057,274,-43.35810547689025
M4_D2057,275,-43.593024865551
M4_D2057,28,-43.48662696660315
M4_D2057,276,-41.834119495421
M4_D2057,123,-35.314554918168604
M4_D2057,167,-46.1660300369889
M4_D2057,0,-35.31409939838591
M4_D2057,98,-38.87681184031953
M4_D2057,277,-42.99175635952406
M4_D2057,40,-47.56254195251819
M4_D2057,278,-45.78897413266109
M4_D2057,279,-47.56254195251814
M4_D2057,4,-56.305340177614916
M4_D2057,5,-62.51446330650009
M4_D2057,52,-47.10031829752672
M4_D2057,44,-39.23779218351275
M4_D2057,280,-46.57665319286395
M4_D2057,8,-36.82308880092202
M4_D2057,11,-135.32931562404815
M4_D2057,14,-135.3197730402579
M4_D2057,15,-127.61110533551687
M4_D2057,18,-48.133471638055276
M4_D2057,19,-40.275604166571405
M4_D2057,22,-40.27451935357572
M4_D2088,23,-377.4124798281294
M4_D2088,31,-237.69450059516808
M4_D2088,1,-642.5522280618017
M4_D2088,4,-237.69490984562444
M4_D2088,45,-206.14695899319534
M4_D2088,7,-194.66162802471965
M4_D2088,281,-207.8343438338542
M4_D2088,282,-207.8343503626378
M4_D2088,8,-206.14666147764464
M4_D2088,283,-207.83440201631439
M4_D2088,284,-207.8343156190333
M4_D2088,48,-207.83436049138257
M4_D2088,285,-202.84771030240222
M4_D2088,184,-207.83433760249986
M4_D2088,9,-207.8343376135739
M4_D2088,286,-205.02204661594325
M4_D2088,56,-464.9729545450423
M4_D2088,39,-489.8724912789453
M4_D2088,63,-244.750081576173
M4_D2088,26,-244.75610620660504
M4_D2088,13,-244.7294611644355
M4_D2088,14,-244.74994968313328
M4_D2088,15,-236.46952583183642
M4_D2088,17,-207.83440201631439
M4_D2088,18,-207.8341537461711
M4_D2088,19,-204.33301243039014
M4_D2088,71,-204.33301160719293
M4_D2088,22,-204.33240391939717
M4_D2088,287,-207.8342957418979
M4_D2088,37,-1141.2292476293635
M4_D2114,28,-90.2155209318508
M4_D2114,169,-72.07052300403932
M4_D2114,3,-100.85558535846651
M4_D2114,4,-100.85706713111023
M4_D2114,44,-162.45275152586555
M4_D2114,35,-79.16083098803587
M4_D2114,7,-72.55316791499733
M4_D2114,8,-77.01672847748605
M4_D2114,9,-79.60617781775863
M4_D2114,53,-78.00599217498693
M4_D2114,237,-75.51355357076096
M4_D2114,288,-76.97320820807984
M4_D2114,173,-76.39906743838068
M4_D2114,289,-76.5280862355775
M4_D2114,76,-278.83772374463274
M4_D2114,26,-281.35525963223864
M4_D2114,14,-190.99313075863643
M4_D2114,15,-278.817656943019
M4_D2114,230,-78.45128370451482
M4_D2114,17,-77.01693790730923
M4_D2114,18,-77.01665427854675
M4_D2114,19,-77.44098999663332
M4_D2114,290,-78.45155428403945
M4_D2114,71,-78.45155428384226
M4_D2114,143,-78.43120273738893
M4_D2114,144,-77.44093720020606
M4_D2114,22,-75.64057032213154
M4_D2114,46,-95.01136220851551
M4_D2144,291,-27.711387275597147
M4_D2144,292,-27.82917515363601
M4_D2144,122,-18.22717505239013
M4_D2144,123,-27.618822459892282
M4_D2144,58,-27.59984640462292
M4_D2144,293,-27.620276715652967
M4_D2144,294,-27.686244841796228
M4_D2144,147,-27.631194721249198
M4_D2144,0,-21.35430218409717
M4_D2144,295,-27.67731106346949
M4_D2144,296,-27.564818992787792
M4_D2144,127,-27.55357707617109
M4_D2144,98,-27.55142108395169
M4_D2144,277,-27.551525204512433
M4_D2144,297,-29.5263871400351
M4_D2144,31,-29.454023696617288
M4_D2144,4,-29.439062216602526
M4_D2144,5,-30.0243771330319
M4_D2144,8,-28.19406909728944
M4_D2144,298,-1.6048388496354736e+16
M4_D2144,108,-28.19350869696071
M4_D2144,53,-29.836112598936126
M4_D2144,161,-28.165326580874098
M4_D2144,173,-28.069741929955143
M4_D2144,11,-75.92570348495948
M4_D2144,14,-71.24743704148513
M4_D2144,15,-76.55043192425347
M4_D2144,228,-26.83921643068433
M4_D2144,17,-28.19402831182826
M4_D2144,18,-27.680348420260554
M4_D2144,232,-28.193502773952844
M4_D2144,299,-28.193502427415932
M4_D2144,244,-27.680348119366613
M4_D2144,245,-27.680344172513973
M4_D2144,300,-28.193205265824883
M4_D2144,301,-28.193255044188927
M4_D2144,21,-28.253623648195553
M4_D2144,302,-28.11916395966627
M4_D2144,37,-64.15687173906663
M4_D2162,303,-25.59849939255237
M4_D2162,28,-25.600864177999327
M4_D2162,23,-33.98658806664879
M4_D2162,40,-20.504181291407747
M4_D2162,304,-20.51046505865951
M4_D2162,55,-47.9201986288437
M4_D2162,31,-47.938197147204875
M4_D2162,3,-47.93789772064804
M4_D2162,4,-45.20307404548057
M4_D2162,35,-16.4598710327504
M4_D2162,45,-17.46473133673064
M4_D2162,149,-55.321796492814336
M4_D2162,8,-17.459066286635238
M4_D2162,75,-1.1106694966494472e+16
M4_D2162,108,-17.464526924669418
M4_D2162,137,-17.464640595696554
M4_D2162,305,-42.18710858432821
M4_D2162,11,-164.27054838932716
M4_D2162,26,-164.26999583569557
M4_D2162,14,-164.25950558842507
M4_D2162,17,-17.46464010002264
M4_D2162,18,-17.463352571606723
M4_D2162,162,-16.891126486875
M4_D2162,306,-31.428985792462726
M4_D2162,22,-21.307711519461744
M4_D2162,307,-46.957218338022244
M4_D2162,37,-46.957192200611416
M4_D2214,133,-725.4132463482792
M4_D2214,28,-459.5232936077694
M4_D2214,308,-717.4749861764805
M4_D2214,82,-410.7531966805562
M4_D2214,3,-413.62181460460334
M4_D2214,24,-413.62193536590394
M4_D2214,4,-413.621430275058
M4_D2214,5,-410.75319670167073
M4_D2214,309,-9.112644283211682e+16
M4_D2214,35,-411.92003772103277
M4_D2214,8,-401.7708562223085
M4_D2214,138,-409.1413148293079
M4_D2214,11,-718.6888929915726
M4_D2214,26,-718.6879999272229
M4_D2214,13,-718.6964044340111
M4_D2214,14,-718.6183211897954
M4_D2214,27,-6.819129467811469e+16
M4_D2214,17,-412.0816117086891
M4_D2214,18,-405.3006391303395
M4_D2214,19,-409.14131485095567
M4_D2214,21,-463.31366065445326
M4_D2214,144,-409.1413770640124
M4_D2214,22,-409.1417326706639
M4_D2214,310,-383.57963382300517
M4_D2214,311,-383.59338485601194
M4_D2214,312,-389.4715286793467
M4_D2214,313,-390.7873167265395
M4_D2214,314,-390.78794772984355
M4_D2214,315,-390.78775768663195
M4_D2214,131,-389.4578242015821
M4_D2214,46,-383.57921972864614
M4_D2214,316,-389.45769730044526
M4_D2214,317,-389.45696165967
M4_D2214,318,-390.787947791435
M4_D2214,99,-386.6600784499121
M4_D2214,319,-386.6598724692638
M4_D2221,28,-56.596521109374514
M4_D2221,291,-71.85766348515197
M4_D2221,147,-54.066100749160505
M4_D2221,0,-54.08355020048191
M4_D2221,98,-54.16842863802018
M4_D2221,40,-53.03636763692166
M4_D2221,55,-59.29909114262509
M4_D2221,31,-59.30851603445493
M4_D2221,24,-59.30851834153807
M4_D2221,4,-54.7234726560676
M4_D2221,5,-59.94836465730891
M4_D2221,8,-43.36986165007556
M4_D2221,75,-1.1030438632705044e+16
M4_D2221,320,-52.81606824507327
M4_D2221,43,-78.52467651905036
M4_D2221,14,-56.55685965560112
M4_D2221,17,-45.49173677183054
M4_D2221,18,-43.36971894446324
M4_D2221,71,-53.38854777889558
M4_D2221,166,-54.978441031836674
M4_D2221,22,-53.388545888707505
M4_D2221,37,-282.7663666891139
M4_D2221,46,-47.98539887084784
M4_D2262,28,-29.531364399641756
M4_D2262,98,-29.606334040422354
M4_D2262,47,-45.13161142973134
M4_D2262,73,-52.625901332413186
M4_D2262,31,-33.61719434772966
M4_D2262,3,-33.61719406622708
M4_D2262,4,-33.58487536502295
M4_D2262,119,-1.4179025539366592e+16
M4_D2262,8,-28.83519976752656
M4_D2262,26,-47.16572587265503
M4_D2262,13,-47.16573788796634
M4_D2262,14,-46.89632951705511
M4_D2262,15,-47.18660018932076
M4_D2262,22,-29.15998930306701
M4_D2268,4,-289.5500068999674
M4_D2268,149,-2730.2558218355184
M4_D2268,7,-307.5102377311046
M4_D2268,8,-308.1173309875737
M4_D2268,11,-302.5662550060415
M4_D2268,26,-302.56625381465096
M4_D2268,14,-301.3437778120105
M4_D2268,15,-301.9482886185356
M4_D2268,111,-330.25112277544264
M4_D2268,22,-308.79159475388616
M4_D2268,37,-1305.7735500546564
M4_D2334,28,-239.32630346482844
M4_D2334,0,-203.12893082603682
M4_D2334,3,-195.9001125988738
M4_D2334,24,-195.900112704726
M4_D2334,4,-195.90011535845892
M4_D2334,5,-196.8296261688677
M4_D2334,203,-201.5168198750222
M4_D2334,8,-201.65052986929712
M4_D2334,72,-234.45657218259467
M4_D2334,56,-270.6350655955955
M4_D2334,26,-232.82013436986495
M4_D2334,14,-200.15476076035097
M4_D2334,18,-201.65052941806698
M4_D2334,22,-202.78225862731088
M4_D2334,321,-425.00190408944974
M4_D2343,31,-361.0753533735195
M4_D2343,3,-361.075352745673
M4_D2343,24,-351.41339592259914
M4_D2343,4,-360.9231669297797
M4_D2343,5,-364.0698657086629
M4_D2343,8,-382.79333909735277
M4_D2343,25,-384.63498564055413
M4_D2343,38,-378.2958976286488
M4_D2343,11,-349.72009917794793
M4_D2343,26,-349.72009700445886
M4_D2343,14,-341.93875929879545
M4_D2343,111,-336.69722429181303
M4_D2343,17,-384.46094458222655
M4_D2343,18,-384.63510860812266
M4_D237,134,-28.821910645365335
M4_D237,49,-30.259012853945013
M4_D237,67,-31.82084916864298
M4_D237,31,-47.462940776934595
M4_D237,24,-38.90613235413756
M4_D237,4,-38.906191836213246
M4_D237,119,-2.737767239473608e+16
M4_D237,7,-27.434133803720542
M4_D237,8,-24.40881444402493
M4_D237,322,-24.109563558443302
M4_D237,53,-25.542517069791824
M4_D237,38,-33.138349002991646
M4_D237,26,-72.80180822839459
M4_D237,13,-72.44019505321457
M4_D237,14,-72.80112531292913
M4_D237,15,-64.02136677543159
M4_D237,19,-29.953064195968395
M4_D237,21,-32.46790801576393
M4_D237,176,-29.949158860086552
M4_D237,165,-24.68634725310912
M4_D237,22,-29.94915815315935
M4_D237,99,-31.73803105810715
M4_D2393,23,-687.5878273305775
M4_D2393,112,-554.0554134936966
M4_D2393,24,-484.5091794357605
M4_D2393,4,-479.0891450425417
M4_D2393,52,-539.250320164855
M4_D2393,8,-505.3296362849797
M4_D2393,69,-639.6455817766564
M4_D2393,14,-495.3950536741366
M4_D2393,18,-505.3296410701715
M4_D2393,22,-505.14739167200986
M4_D2484,323,-150.7104863848825
M4_D2484,0,-150.8168769936225
M4_D2484,31,-149.39859863960137
M4_D2484,24,-149.39859626734824
M4_D2484,4,-149.3985672678849
M4_D2484,5,-149.39473960002124
M4_D2484,8,-148.62241460534884
M4_D2484,26,-201.70235980599531
M4_D2484,13,-201.70893780653537
M4_D2484,14,-201.70221633486207
M4_D2484,15,-200.15353588119763
M4_D2484,324,-149.88662428734474
M4_D2484,17,-148.62241379659235
M4_D2484,18,-148.62239875473404
M4_D2484,22,-148.66087867888618
M4_D2486,31,-382.10959078423053
M4_D2486,3,-382.10957444092924
M4_D2486,4,-382.10955029647994
M4_D2486,119,-5.0576544854091674e+17
